key,value,eventTime,arrivalTime
1,1,9565000000,9565205000.0
1,1,7594000000,7594205000.0
1,1,8976000000,8976025000.0
1,1,9770000000,9770025000.0
1,1,7906000000,7906025000.0
1,1,10766000000,10766025000.0
2,2,10467000000,10467025000.0
1,1,8611000000,8611025000.0
1,1,9962000000,9962025000.0
2,2,8677000000,8677025000.0
2,2,9219000000,9219025000.0
1,1,9146000000,9146025000.0
1,1,10741000000,10741025000.0
1,1,8706000000,8706025000.0
1,1,8567000000,8567025000.0
1,1,10067000000,10067025000.0
1,1,7625000000,7625025000.0
1,1,8965000000,8965025000.0
1,1,10083000000,10083025000.0
1,1,8608000000,8608025000.0
1,1,7547000000,7547025000.0
1,1,9745000000,9745025000.0
1,1,9871000000,9871205000.0
1,1,9759000000,9759205000.0
2,2,10898000000,10898205000.0
1,1,8275000000,8275205000.0
1,1,9066000000,9066205000.0
1,1,10037000000,10037025000.0
1,1,8813000000,8813025000.0
1,1,10112000000,10112025000.0
2,2,8019000000,8019025000.0
1,1,9299000000,9299025000.0
1,1,10795000000,10795025000.0
1,1,9073000000,9073025000.0
2,2,11062000000,11062025000.0
1,1,8363000000,8363025000.0
1,1,9046000000,9046025000.0
2,2,7696000000,7696025000.0
2,2,10564000000,10564025000.0
1,1,8811000000,8811025000.0
2,2,8108000000,8108025000.0
2,2,11032000000,11032025000.0
1,1,9336000000,9336025000.0
1,1,10826000000,10826025000.0
1,1,9115000000,9115025000.0
1,1,8027000000,8027025000.0
1,1,10239000000,10239025000.0
1,1,8354000000,8354025000.0
1,1,9363000000,9363025000.0
2,2,10470000000,10470025000.0
1,1,8448000000,8448025000.0
1,1,8182000000,8182025000.0
1,1,10628000000,10628025000.0
1,1,7503000000,7503130000.0
1,1,10235000000,10235130000.0
2,2,10367000000,10367130000.0
1,1,7917000000,7917130000.0
1,1,9974000000,9974130000.0
1,1,8849000000,8849130000.0
1,1,9757000000,9757130000.0
1,1,8264000000,8264130000.0
1,1,9458000000,9458130000.0
2,2,7869000000,7869130000.0
1,1,8102000000,8102025000.0
2,2,8136000000,8136025000.0
2,2,8978000000,8978025000.0
1,1,8540000000,8540025000.0
1,1,7887000000,7887025000.0
1,1,8779000000,8779025000.0
1,1,10493000000,10493025000.0
1,1,9430000000,9430025000.0
1,1,10661000000,10661025000.0
1,1,10709000000,10709025000.0
2,2,8547000000,8547025000.0
1,1,8245000000,8245025000.0
1,1,9972000000,9972025000.0
1,1,8368000000,8368025000.0
2,2,10048000000,10048025000.0
2,2,10574000000,10574025000.0
1,1,7932000000,7932025000.0
1,1,8723000000,8723025000.0
1,1,11058000000,11058025000.0
1,1,8197000000,8197025000.0
1,1,10108000000,10108025000.0
1,1,8544000000,8544025000.0
1,1,10481000000,10481025000.0
1,1,9020000000,9020025000.0
1,1,10091000000,10091025000.0
1,1,8235000000,8235025000.0
1,1,9148000000,9148200000.0
1,1,10919000000,10919200000.0
1,1,7890000000,7890200000.0
1,1,7829000000,7829200000.0
1,1,9281000000,9281200000.0
1,1,9686000000,9686025000.0
1,1,10801000000,10801025000.0
1,1,8810000000,8810025000.0
1,1,8741000000,8741025000.0
1,1,9094000000,9094025000.0
1,1,10650000000,10650200000.0
1,1,9006000000,9006200000.0
2,2,8223000000,8223200000.0
1,1,8425000000,8425200000.0
1,1,9104000000,9104200000.0
1,1,9694000000,9694160000.0
1,1,10368000000,10368160000.0
2,2,7714000000,7714160000.0
2,2,10293000000,10293160000.0
2,2,10867000000,10867160000.0
1,1,8201000000,8201025000.0
1,1,10971000000,10971025000.0
1,1,8453000000,8453025000.0
1,1,9138000000,9138025000.0
1,1,10723000000,10723025000.0
1,1,8908000000,8908100000.0
1,1,9932000000,9932100000.0
2,2,8371000000,8371100000.0
2,2,8668000000,8668100000.0
2,2,10226000000,10226100000.0
2,2,10275000000,10275025000.0
2,2,8563000000,8563025000.0
1,1,7948000000,7948025000.0
1,1,9347000000,9347025000.0
1,1,10316000000,10316025000.0
1,1,11024000000,11024025000.0
2,2,8768000000,8768025000.0
2,2,7915000000,7915025000.0
2,2,9428000000,9428025000.0
2,2,10209000000,10209025000.0
1,1,8184000000,8184025000.0
2,2,9292000000,9292025000.0
1,1,8356000000,8356025000.0
1,1,9304000000,9304025000.0
1,1,9226000000,9226025000.0
1,1,9932000000,9932025000.0
1,1,7912000000,7912025000.0
2,2,7557000000,7557025000.0
1,1,7950000000,7950025000.0
1,1,7937000000,7937025000.0
1,1,8526000000,8526025000.0
1,1,10028000000,10028025000.0
1,1,7980000000,7980025000.0
1,1,8470000000,8470025000.0
1,1,9224000000,9224025000.0
2,2,8374000000,8374025000.0
1,1,7732000000,7732025000.0
2,2,7797000000,7797025000.0
2,2,8598000000,8598025000.0
1,1,8078000000,8078025000.0
1,1,9024000000,9024025000.0
1,1,8599000000,8599025000.0
1,1,9478000000,9478025000.0
1,1,8552000000,8552025000.0
1,1,9620000000,9620025000.0
2,2,10856000000,10856025000.0
1,1,9635000000,9635025000.0
1,1,7524000000,7524025000.0
1,1,10266000000,10266025000.0
1,1,7833000000,7833025000.0
1,1,9108000000,9108025000.0
1,1,10062000000,10062200000.0
2,2,8059000000,8059200000.0
2,2,9729000000,9729200000.0
2,2,7994000000,7994200000.0
1,1,8941000000,8941200000.0
1,1,7948000000,7948025000.0
1,1,8940000000,8940025000.0
1,1,8844000000,8844025000.0
1,1,9948000000,9948025000.0
1,1,10519000000,10519025000.0
1,1,8914000000,8914025000.0
1,1,10610000000,10610025000.0
2,2,7691000000,7691025000.0
2,2,10111000000,10111025000.0
1,1,8491000000,8491025000.0
1,1,8217000000,8217025000.0
1,1,8751000000,8751025000.0
1,1,9834000000,9834025000.0
1,1,9983000000,9983025000.0
2,2,7377000000,7377025000.0
2,2,8322000000,8322025000.0
1,1,8341000000,8341025000.0
1,1,8287000000,8287025000.0
1,1,10447000000,10447025000.0
1,1,8021000000,8021025000.0
1,1,10369000000,10369025000.0
1,1,7804000000,7804025000.0
1,1,8034000000,8034025000.0
1,1,9790000000,9790025000.0
1,1,7753000000,7753025000.0
1,1,8446000000,8446025000.0
1,1,9508000000,9508025000.0
1,1,10201000000,10201025000.0
2,2,9304000000,9304025000.0
2,2,9990000000,9990025000.0
1,1,10495000000,10495025000.0
1,1,9948000000,9948025000.0
1,1,9610000000,9610025000.0
2,2,8016000000,8016025000.0
2,2,10362000000,10362025000.0
1,1,9841000000,9841025000.0
1,1,10556000000,10556025000.0
1,1,7459000000,7459255000.0
1,1,7749000000,7749255000.0
1,1,10037000000,10037255000.0
2,2,8244000000,8244255000.0
2,2,9857000000,9857255000.0
1,1,8512000000,8512060000.0
1,1,10099000000,10099060000.0
1,1,7740000000,7740060000.0
1,1,10707000000,10707060000.0
1,1,7332000000,7332025000.0
1,1,8008000000,8008025000.0
1,1,8741000000,8741025000.0
1,1,9870000000,9870025000.0
1,1,8787000000,8787025000.0
1,1,10583000000,10583025000.0
1,1,7399000000,7399025000.0
1,1,9185000000,9185025000.0
1,1,10172000000,10172025000.0
2,2,10829000000,10829025000.0
2,2,8189000000,8189225000.0
1,1,7688000000,7688225000.0
1,1,7811000000,7811225000.0
1,1,10144000000,10144225000.0
1,1,7574000000,7574225000.0
1,1,10169000000,10169025000.0
2,2,8830000000,8830025000.0
2,2,10294000000,10294025000.0
1,1,8032000000,8032025000.0
1,1,8412000000,8412025000.0
1,1,11223000000,11223025000.0
1,1,8714000000,8714025000.0
1,1,10146000000,10146025000.0
1,1,7706000000,7706025000.0
1,1,8238000000,8238025000.0
1,1,10965000000,10965030000.0
2,2,10151000000,10151030000.0
1,1,7878000000,7878030000.0
1,1,9465000000,9465030000.0
1,1,10881000000,10881030000.0
2,2,8346000000,8346025000.0
1,1,9900000000,9900025000.0
1,1,10416000000,10416025000.0
1,1,7710000000,7710025000.0
1,1,8469000000,8469025000.0
1,1,9886000000,9886025000.0
1,1,10129000000,10129025000.0
1,1,9233000000,9233025000.0
1,1,9462000000,9462025000.0
1,1,7961000000,7961025000.0
2,2,8969000000,8969025000.0
2,2,9961000000,9961025000.0
1,1,7903000000,7903025000.0
1,1,9182000000,9182025000.0
1,1,8097000000,8097025000.0
1,1,8010000000,8010025000.0
1,1,8759000000,8759025000.0
1,1,10368000000,10368025000.0
2,2,9868000000,9868025000.0
1,1,9612000000,9612025000.0
1,1,10586000000,10586025000.0
2,2,8466000000,8466025000.0
2,2,10956000000,10956025000.0
2,2,7829000000,7829025000.0
2,2,7014000000,7014025000.0
2,2,8138000000,8138025000.0
1,1,10981000000,10981025000.0
2,2,10234000000,10234025000.0
1,1,7806000000,7806025000.0
1,1,10421000000,10421025000.0
1,1,8108000000,8108025000.0
1,1,9255000000,9255025000.0
1,1,10810000000,10810025000.0
1,1,9240000000,9240025000.0
1,1,8033000000,8033025000.0
1,1,9616000000,9616025000.0
2,2,9356000000,9356025000.0
2,2,11080000000,11080025000.0
1,1,8476000000,8476025000.0
1,1,9399000000,9399025000.0
2,2,7488000000,7488025000.0
2,2,7949000000,7949310000.0
2,2,10378000000,10378310000.0
1,1,10356000000,10356310000.0
1,1,10941000000,10941310000.0
2,2,8481000000,8481310000.0
2,2,8301000000,8301310000.0
2,2,9201000000,9201025000.0
1,1,7445000000,7445025000.0
1,1,8756000000,8756025000.0
1,1,9142000000,9142025000.0
1,1,10104000000,10104025000.0
1,1,11159000000,11159135000.0
1,1,8412000000,8412135000.0
1,1,9795000000,9795135000.0
1,1,10708000000,10708135000.0
1,1,7737000000,7737135000.0
1,1,8418000000,8418025000.0
1,1,8755000000,8755025000.0
1,1,8520000000,8520025000.0
1,1,8446000000,8446025000.0
1,1,7628000000,7628025000.0
1,1,9081000000,9081025000.0
1,1,8930000000,8930025000.0
1,1,10492000000,10492025000.0
2,2,9873000000,9873025000.0
1,1,9748000000,9748025000.0
1,1,8522000000,8522025000.0
2,2,9973000000,9973220000.0
1,1,9105000000,9105220000.0
1,1,10829000000,10829220000.0
2,2,7599000000,7599220000.0
2,2,10528000000,10528220000.0
1,1,8502000000,8502025000.0
1,1,10817000000,10817025000.0
2,2,9022000000,9022025000.0
1,1,7924000000,7924025000.0
1,1,10784000000,10784025000.0
1,1,8632000000,8632025000.0
1,1,8855000000,8855025000.0
1,1,10037000000,10037025000.0
1,1,8187000000,8187025000.0
1,1,9720000000,9720025000.0
2,2,7622000000,7622025000.0
1,1,9157000000,9157025000.0
1,1,10669000000,10669025000.0
1,1,8568000000,8568025000.0
1,1,9402000000,9402025000.0
1,1,10079000000,10079025000.0
1,1,10448000000,10448025000.0
1,1,9910000000,9910025000.0
1,1,10833000000,10833025000.0
2,2,8443000000,8443025000.0
2,2,10030000000,10030025000.0
1,1,9603000000,9603025000.0
1,1,10770000000,10770025000.0
1,1,8106000000,8106025000.0
1,1,8628000000,8628025000.0
2,2,10266000000,10266025000.0
1,1,9003000000,9003025000.0
1,1,7785000000,7785025000.0
1,1,9087000000,9087025000.0
1,1,8049000000,8049025000.0
1,1,9298000000,9298025000.0
1,1,7784000000,7784025000.0
2,2,7445000000,7445025000.0
2,2,8770000000,8770025000.0
2,2,10326000000,10326025000.0
1,1,8662000000,8662025000.0
1,1,10708000000,10708025000.0
1,1,7476000000,7476025000.0
1,1,8692000000,8692025000.0
1,1,7641000000,7641025000.0
1,1,8742000000,8742025000.0
1,1,10448000000,10448085000.0
1,1,7607000000,7607085000.0
2,2,10962000000,10962085000.0
1,1,8429000000,8429085000.0
2,2,10593000000,10593085000.0
2,2,9015000000,9015025000.0
1,1,7871000000,7871025000.0
1,1,8902000000,8902025000.0
1,1,7999000000,7999025000.0
1,1,9035000000,9035025000.0
1,1,8248000000,8248025000.0
1,1,10160000000,10160025000.0
1,1,11140000000,11140025000.0
1,1,8214000000,8214025000.0
1,1,10196000000,10196025000.0
1,1,10138000000,10138050000.0
1,1,8513000000,8513050000.0
1,1,10039000000,10039050000.0
2,2,10491000000,10491050000.0
1,1,8906000000,8906050000.0
1,1,8250000000,8250025000.0
1,1,8790000000,8790025000.0
1,1,8214000000,8214025000.0
1,1,9019000000,9019025000.0
1,1,11095000000,11095025000.0
1,1,7850000000,7850025000.0
1,1,10321000000,10321215000.0
1,1,8072000000,8072215000.0
1,1,10767000000,10767215000.0
2,2,11072000000,11072215000.0
1,1,7511000000,7511215000.0
1,1,9111000000,9111220000.0
1,1,10530000000,10530220000.0
1,1,7822000000,7822220000.0
1,1,9163000000,9163220000.0
2,2,8002000000,8002220000.0
2,2,8890000000,8890025000.0
2,2,9611000000,9611025000.0
2,2,10665000000,10665025000.0
1,1,9509000000,9509025000.0
1,1,7749000000,7749025000.0
1,1,8504000000,8504245000.0
1,1,7515000000,7515245000.0
1,1,8618000000,8618245000.0
1,1,9584000000,9584245000.0
1,1,8655000000,8655245000.0
1,1,11061000000,11061025000.0
1,1,7519000000,7519025000.0
1,1,8774000000,8774025000.0
1,1,8746000000,8746025000.0
1,1,10393000000,10393025000.0
1,1,8866000000,8866025000.0
1,1,8442000000,8442025000.0
1,1,7660000000,7660025000.0
1,1,10739000000,10739025000.0
1,1,9784000000,9784025000.0
1,1,10587000000,10587025000.0
2,2,7847000000,7847295000.0
1,1,8724000000,8724295000.0
1,1,10233000000,10233295000.0
1,1,8995000000,8995295000.0
2,2,7891000000,7891295000.0
1,1,8141000000,8141220000.0
1,1,9304000000,9304220000.0
1,1,8153000000,8153220000.0
1,1,11019000000,11019220000.0
1,1,7877000000,7877220000.0
1,1,8967000000,8967315000.0
1,1,8810000000,8810315000.0
1,1,11001000000,11001315000.0
1,1,7848000000,7848315000.0
1,1,9033000000,9033315000.0
1,1,10823000000,10823095000.0
1,1,8541000000,8541095000.0
2,2,8058000000,8058095000.0
1,1,7946000000,7946095000.0
1,1,9173000000,9173095000.0
1,1,10696000000,10696205000.0
1,1,9918000000,9918205000.0
2,2,7437000000,7437205000.0
2,2,8618000000,8618205000.0
1,1,7875000000,7875205000.0
2,2,10400000000,10400025000.0
2,2,8674000000,8674025000.0
2,2,9884000000,9884025000.0
2,2,9316000000,9316025000.0
1,1,9673000000,9673025000.0
1,1,10920000000,10920025000.0
1,1,9133000000,9133025000.0
2,2,8737000000,8737025000.0
2,2,10336000000,10336025000.0
2,2,9148000000,9148025000.0
2,2,10303000000,10303025000.0
1,1,8306000000,8306200000.0
1,1,9105000000,9105200000.0
1,1,8709000000,8709200000.0
1,1,10508000000,10508200000.0
1,1,8240000000,8240200000.0
2,2,10045000000,10045225000.0
1,1,8040000000,8040225000.0
1,1,9448000000,9448225000.0
1,1,11139000000,11139225000.0
1,1,7977000000,7977225000.0
1,1,9930000000,9930110000.0
1,1,7796000000,7796110000.0
1,1,8734000000,8734110000.0
1,1,10233000000,10233110000.0
1,1,9267000000,9267110000.0
1,1,10046000000,10046175000.0
1,1,8232000000,8232175000.0
1,1,10430000000,10430175000.0
2,2,10027000000,10027175000.0
1,1,9397000000,9397175000.0
1,1,10962000000,10962175000.0
1,1,7727000000,7727095000.0
1,1,10083000000,10083095000.0
1,1,10956000000,10956095000.0
1,1,7909000000,7909095000.0
1,1,9767000000,9767095000.0
2,2,8796000000,8796025000.0
2,2,11093000000,11093025000.0
1,1,9481000000,9481025000.0
1,1,8251000000,8251025000.0
1,1,10185000000,10185025000.0
1,1,8033000000,8033025000.0
1,1,8619000000,8619025000.0
1,1,10653000000,10653025000.0
1,1,8190000000,8190025000.0
1,1,8718000000,8718025000.0
1,1,9537000000,9537225000.0
1,1,7822000000,7822225000.0
1,1,8640000000,8640225000.0
1,1,9331000000,9331225000.0
1,1,7811000000,7811225000.0
1,1,9677000000,9677025000.0
2,2,8541000000,8541025000.0
2,2,9495000000,9495025000.0
1,1,9858000000,9858025000.0
2,2,7760000000,7760025000.0
2,2,8162000000,8162025000.0
1,1,7943000000,7943025000.0
1,1,7682000000,7682025000.0
1,1,8121000000,8121025000.0
1,1,9149000000,9149025000.0
1,1,9645000000,9645025000.0
2,2,11004000000,11004025000.0
1,1,8004000000,8004160000.0
1,1,9093000000,9093065000.0
1,1,9839000000,9839065000.0
1,1,8394000000,8394065000.0
1,1,9213000000,9213065000.0
1,1,10384000000,10384065000.0
1,1,9404000000,9404165000.0
1,1,10694000000,10694165000.0
2,2,8570000000,8570165000.0
2,2,10263000000,10263165000.0
2,2,10330000000,10330165000.0
2,2,11197000000,11197065000.0
2,2,10459000000,10459065000.0
1,1,10515000000,10515065000.0
1,1,8244000000,8244065000.0
1,1,9654000000,9654065000.0
1,1,9320000000,9320210000.0
1,1,7720000000,7720210000.0
1,1,8441000000,8441210000.0
2,2,7987000000,7987210000.0
2,2,9502000000,9502210000.0
1,1,8531000000,8531075000.0
1,1,9874000000,9874075000.0
1,1,10357000000,10357075000.0
1,1,8490000000,8490075000.0
1,1,9818000000,9818075000.0
1,1,8671000000,8671065000.0
1,1,9087000000,9087065000.0
1,1,8910000000,8910065000.0
1,1,9715000000,9715065000.0
1,1,9795000000,9795065000.0
1,1,7405000000,7405065000.0
1,1,8738000000,8738235000.0
1,1,9377000000,9377235000.0
1,1,9358000000,9358235000.0
1,1,9887000000,9887235000.0
2,2,7377000000,7377235000.0
1,1,9133000000,9133230000.0
1,1,9950000000,9950230000.0
1,1,7834000000,7834230000.0
1,1,9655000000,9655230000.0
1,1,10832000000,10832230000.0
1,1,7329000000,7329075000.0
1,1,8650000000,8650075000.0
1,1,8926000000,8926075000.0
1,1,10762000000,10762075000.0
1,1,7982000000,7982075000.0
1,1,8698000000,8698170000.0
2,2,7854000000,7854170000.0
2,2,10490000000,10490170000.0
2,2,11188000000,11188170000.0
2,2,8075000000,8075170000.0
1,1,8306000000,8306170000.0
1,1,7585000000,7585065000.0
1,1,10013000000,10013065000.0
2,2,9053000000,9053065000.0
2,2,10237000000,10237065000.0
1,1,10206000000,10206065000.0
1,1,7851000000,7851065000.0
1,1,9257000000,9257065000.0
1,1,8203000000,8203065000.0
1,1,10732000000,10732065000.0
1,1,7565000000,7565065000.0
1,1,8460000000,8460065000.0
1,1,8963000000,8963065000.0
1,1,10331000000,10331065000.0
1,1,10874000000,10874065000.0
1,1,8079000000,8079065000.0
1,1,8727000000,8727185000.0
1,1,9071000000,9071185000.0
2,2,8699000000,8699185000.0
2,2,7613000000,7613185000.0
1,1,8402000000,8402185000.0
1,1,8986000000,8986130000.0
1,1,8662000000,8662130000.0
1,1,9665000000,9665130000.0
1,1,10331000000,10331130000.0
1,1,11181000000,11181130000.0
1,1,8758000000,8758065000.0
1,1,7844000000,7844065000.0
1,1,8872000000,8872065000.0
1,1,10046000000,10046065000.0
1,1,7552000000,7552065000.0
1,1,9161000000,9161265000.0
1,1,10195000000,10195265000.0
1,1,8336000000,8336265000.0
1,1,9044000000,9044265000.0
1,1,9660000000,9660090000.0
1,1,7599000000,7599090000.0
1,1,9346000000,9346090000.0
1,1,10100000000,10100090000.0
1,1,10908000000,10908090000.0
1,1,7374000000,7374075000.0
1,1,11142000000,11142075000.0
1,1,8740000000,8740075000.0
1,1,9813000000,9813075000.0
1,1,9671000000,9671075000.0
2,2,8044000000,8044075000.0
2,2,9565000000,9565480000.0
2,2,10633000000,10633480000.0
1,1,9163000000,9163480000.0
1,1,8153000000,8153480000.0
1,1,9671000000,9671480000.0
1,1,10751000000,10751065000.0
1,1,7798000000,7798065000.0
1,1,7919000000,7919065000.0
2,2,7976000000,7976065000.0
2,2,9378000000,9378065000.0
2,2,11014000000,11014065000.0
1,1,7721000000,7721065000.0
1,1,8534000000,8534065000.0
1,1,9839000000,9839065000.0
1,1,7679000000,7679065000.0
1,1,8944000000,8944065000.0
1,1,8102000000,8102065000.0
1,1,9432000000,9432065000.0
1,1,8575000000,8575065000.0
2,2,10258000000,10258065000.0
2,2,8081000000,8081065000.0
2,2,9422000000,9422065000.0
2,2,11018000000,11018065000.0
2,2,7814000000,7814065000.0
2,2,8804000000,8804065000.0
2,2,10413000000,10413160000.0
1,1,7694000000,7694160000.0
1,1,10327000000,10327160000.0
1,1,7804000000,7804160000.0
1,1,8217000000,8217160000.0
1,1,9219000000,9219065000.0
1,1,9786000000,9786065000.0
1,1,9191000000,9191065000.0
1,1,7721000000,7721065000.0
1,1,9788000000,9788065000.0
2,2,7833000000,7833255000.0
2,2,7912000000,7912255000.0
1,1,8908000000,8908255000.0
1,1,8633000000,8633255000.0
1,1,10881000000,10881255000.0
1,1,8562000000,8562075000.0
1,1,9859000000,9859075000.0
1,1,7894000000,7894075000.0
1,1,9136000000,9136075000.0
1,1,9121000000,9121075000.0
1,1,10194000000,10194065000.0
1,1,10769000000,10769065000.0
1,1,7912000000,7912065000.0
1,1,8744000000,8744065000.0
1,1,10011000000,10011065000.0
1,1,10047000000,10047200000.0
1,1,8060000000,8060200000.0
1,1,7689000000,7689200000.0
1,1,8430000000,8430200000.0
1,1,9332000000,9332200000.0
1,1,10695000000,10695075000.0
1,1,10969000000,10969075000.0
1,1,10888000000,10888075000.0
2,2,7388000000,7388075000.0
2,2,8625000000,8625225000.0
2,2,9545000000,9545225000.0
1,1,8274000000,8274225000.0
1,1,9146000000,9146225000.0
2,2,8191000000,8191225000.0
2,2,10781000000,10781075000.0
1,1,7582000000,7582075000.0
1,1,8359000000,8359075000.0
2,2,7572000000,7572075000.0
2,2,10247000000,10247075000.0
2,2,9773000000,9773070000.0
1,1,8384000000,8384070000.0
1,1,9648000000,9648070000.0
1,1,10910000000,10910070000.0
2,2,8957000000,8957070000.0
2,2,9261000000,9261065000.0
2,2,10385000000,10385065000.0
1,1,7501000000,7501065000.0
1,1,9095000000,9095065000.0
1,1,10097000000,10097065000.0
2,2,7648000000,7648065000.0
2,2,9972000000,9972245000.0
1,1,9152000000,9152245000.0
1,1,7713000000,7713245000.0
1,1,9719000000,9719245000.0
1,1,10605000000,10605245000.0
1,1,7955000000,7955090000.0
1,1,9004000000,9004090000.0
1,1,8336000000,8336090000.0
1,1,9193000000,9193090000.0
1,1,8570000000,8570090000.0
1,1,9725000000,9725440000.0
1,1,10805000000,10805440000.0
1,1,9824000000,9824440000.0
1,1,7688000000,7688440000.0
1,1,8848000000,8848440000.0
1,1,9204000000,9204065000.0
2,2,7050000000,7050065000.0
1,1,9315000000,9315065000.0
1,1,9884000000,9884065000.0
1,1,8034000000,8034065000.0
1,1,9449000000,9449075000.0
2,2,7245000000,7245075000.0
2,2,8619000000,8619075000.0
